category,sub_category,aggregation_date,millions_of_dollar,pipeline_exc_datetime
Alcoholic beverages,Wine,2005/04/01,25658,2024/08/13 09:31:54
Alcoholic beverages,Wine,2005/05/01,25612,2024/08/13 09:31:54
Alcoholic beverages,Wine,2005/06/01,25846,2024/08/13 09:31:54
Alcoholic beverages,Wine,2005/07/01,25851,2024/08/13 09:31:54
Alcoholic beverages,Wine,2005/08/01,26123,2024/08/13 09:31:54
Alcoholic beverages,Wine,2005/09/01,26389,2024/08/13 09:31:54
Alcoholic beverages,Wine,2005/10/01,26612,2024/08/13 09:31:54
Alcoholic beverages,Wine,2005/11/01,26760,2024/08/13 09:31:54
Alcoholic beverages,Wine,2005/12/01,26928,2024/08/13 09:31:54
Alcoholic beverages,Wine,2006/01/01,27177,2024/08/13 09:31:54
Alcoholic beverages,Wine,2006/02/01,27777,2024/08/13 09:31:54
Alcoholic beverages,Wine,2006/03/01,27375,2024/08/13 09:31:54
Alcoholic beverages,Wine,2006/04/01,27704,2024/08/13 09:31:54
Alcoholic beverages,Wine,2006/05/01,27875,2024/08/13 09:31:54
Alcoholic beverages,Wine,2006/06/01,27880,2024/08/13 09:31:54
Alcoholic beverages,Wine,2006/07/01,27961,2024/08/13 09:31:54
Alcoholic beverages,Wine,2006/08/01,28026,2024/08/13 09:31:54
Alcoholic beverages,Wine,2006/09/01,28098,2024/08/13 09:31:54
Alcoholic beverages,Wine,2006/10/01,28271,2024/08/13 09:31:54
Alcoholic beverages,Wine,2006/11/01,28465,2024/08/13 09:31:54
Alcoholic beverages,Wine,2006/12/01,28542,2024/08/13 09:31:54
Alcoholic beverages,Wine,2007/01/01,28618,2024/08/13 09:31:54
Alcoholic beverages,Wine,2007/02/01,28878,2024/08/13 09:31:54
Alcoholic beverages,Wine,2007/03/01,29030,2024/08/13 09:31:54
Alcoholic beverages,Wine,2007/04/01,28817,2024/08/13 09:31:54
Alcoholic beverages,Wine,2007/05/01,29333,2024/08/13 09:31:54
Alcoholic beverages,Wine,2007/06/01,29544,2024/08/13 09:31:54
Alcoholic beverages,Wine,2007/07/01,29503,2024/08/13 09:31:54
Alcoholic beverages,Wine,2007/08/01,29160,2024/08/13 09:31:54
Alcoholic beverages,Wine,2007/09/01,29276,2024/08/13 09:31:54
Alcoholic beverages,Wine,2007/10/01,29161,2024/08/13 09:31:54
Alcoholic beverages,Wine,2007/11/01,29323,2024/08/13 09:31:54
Alcoholic beverages,Wine,2007/12/01,29702,2024/08/13 09:31:54
Alcoholic beverages,Wine,2008/01/01,29535,2024/08/13 09:31:54
Alcoholic beverages,Wine,2008/02/01,29530,2024/08/13 09:31:54
Alcoholic beverages,Wine,2008/03/01,29650,2024/08/13 09:31:54
Alcoholic beverages,Wine,2008/04/01,29795,2024/08/13 09:31:54
Alcoholic beverages,Wine,2008/05/01,29995,2024/08/13 09:31:54
Alcoholic beverages,Wine,2008/06/01,30257,2024/08/13 09:31:54
Alcoholic beverages,Wine,2008/07/01,30494,2024/08/13 09:31:54
Alcoholic beverages,Wine,2008/08/01,30439,2024/08/13 09:31:54
Alcoholic beverages,Wine,2008/09/01,30343,2024/08/13 09:31:54
Alcoholic beverages,Wine,2008/10/01,30429,2024/08/13 09:31:54
Alcoholic beverages,Wine,2008/11/01,30451,2024/08/13 09:31:54
Alcoholic beverages,Wine,2008/12/01,30220,2024/08/13 09:31:54
Alcoholic beverages,Wine,2009/01/01,30672,2024/08/13 09:31:54
Alcoholic beverages,Wine,2009/02/01,30289,2024/08/13 09:31:54
Alcoholic beverages,Wine,2009/03/01,30341,2024/08/13 09:31:54
Alcoholic beverages,Wine,2009/04/01,30346,2024/08/13 09:31:54
Alcoholic beverages,Wine,2009/05/01,30575,2024/08/13 09:31:54
Alcoholic beverages,Wine,2009/06/01,30328,2024/08/13 09:31:54
Alcoholic beverages,Wine,2009/07/01,30454,2024/08/13 09:31:54
Alcoholic beverages,Wine,2009/08/01,30803,2024/08/13 09:31:54
Alcoholic beverages,Wine,2009/09/01,30956,2024/08/13 09:31:54
Alcoholic beverages,Wine,2009/10/01,31123,2024/08/13 09:31:54
Alcoholic beverages,Wine,2009/11/01,31141,2024/08/13 09:31:54
Alcoholic beverages,Wine,2009/12/01,31736,2024/08/13 09:31:54
Alcoholic beverages,Wine,2010/01/01,31638,2024/08/13 09:31:54
Alcoholic beverages,Wine,2010/02/01,32186,2024/08/13 09:31:54
Alcoholic beverages,Wine,2010/03/01,32190,2024/08/13 09:31:54
Alcoholic beverages,Wine,2010/04/01,32365,2024/08/13 09:31:54
Alcoholic beverages,Wine,2010/05/01,32182,2024/08/13 09:31:54
Alcoholic beverages,Wine,2010/06/01,32312,2024/08/13 09:31:54
Alcoholic beverages,Wine,2010/07/01,32091,2024/08/13 09:31:54
Alcoholic beverages,Wine,2010/08/01,32685,2024/08/13 09:31:54
Alcoholic beverages,Wine,2010/09/01,32757,2024/08/13 09:31:54
Alcoholic beverages,Wine,2010/10/01,32928,2024/08/13 09:31:54
Alcoholic beverages,Wine,2010/11/01,33015,2024/08/13 09:31:54
Alcoholic beverages,Wine,2010/12/01,32699,2024/08/13 09:31:54
Alcoholic beverages,Wine,2011/01/01,33048,2024/08/13 09:31:54
Alcoholic beverages,Wine,2011/02/01,33401,2024/08/13 09:31:54
Alcoholic beverages,Wine,2011/03/01,33299,2024/08/13 09:31:54
Alcoholic beverages,Wine,2011/04/01,33446,2024/08/13 09:31:54
Alcoholic beverages,Wine,2011/05/01,33393,2024/08/13 09:31:54
Alcoholic beverages,Wine,2011/06/01,33754,2024/08/13 09:31:54
Alcoholic beverages,Wine,2011/07/01,33827,2024/08/13 09:31:54
Alcoholic beverages,Wine,2011/08/01,33967,2024/08/13 09:31:54
Alcoholic beverages,Wine,2011/09/01,34249,2024/08/13 09:31:54
Alcoholic beverages,Wine,2011/10/01,34379,2024/08/13 09:31:54
Alcoholic beverages,Wine,2011/11/01,34613,2024/08/13 09:31:54
Alcoholic beverages,Wine,2011/12/01,34171,2024/08/13 09:31:54
Alcoholic beverages,Wine,2012/01/01,35011,2024/08/13 09:31:54
Alcoholic beverages,Wine,2012/02/01,35210,2024/08/13 09:31:54
Alcoholic beverages,Wine,2012/03/01,35512,2024/08/13 09:31:54
Alcoholic beverages,Wine,2012/04/01,35691,2024/08/13 09:31:54
Alcoholic beverages,Wine,2012/05/01,35906,2024/08/13 09:31:54
Alcoholic beverages,Wine,2012/06/01,35849,2024/08/13 09:31:54
Alcoholic beverages,Wine,2012/07/01,35602,2024/08/13 09:31:54
Alcoholic beverages,Wine,2012/08/01,35321,2024/08/13 09:31:54
Alcoholic beverages,Wine,2012/09/01,35625,2024/08/13 09:31:54
Alcoholic beverages,Wine,2012/10/01,35755,2024/08/13 09:31:54
Alcoholic beverages,Wine,2012/11/01,35766,2024/08/13 09:31:54
Alcoholic beverages,Wine,2012/12/01,35924,2024/08/13 09:31:54
Alcoholic beverages,Wine,2013/01/01,35789,2024/08/13 09:31:54
Alcoholic beverages,Wine,2013/02/01,36064,2024/08/13 09:31:54
Alcoholic beverages,Wine,2013/03/01,35870,2024/08/13 09:31:54
Alcoholic beverages,Wine,2013/04/01,35617,2024/08/13 09:31:54
Alcoholic beverages,Wine,2013/05/01,35836,2024/08/13 09:31:54
Alcoholic beverages,Wine,2013/06/01,35676,2024/08/13 09:31:54
Alcoholic beverages,Wine,2013/07/01,36070,2024/08/13 09:31:54
Alcoholic beverages,Wine,2013/08/01,36201,2024/08/13 09:31:54
Alcoholic beverages,Wine,2013/09/01,36365,2024/08/13 09:31:54
Alcoholic beverages,Wine,2013/10/01,36233,2024/08/13 09:31:54
Alcoholic beverages,Wine,2013/11/01,36545,2024/08/13 09:31:54
Alcoholic beverages,Wine,2013/12/01,36768,2024/08/13 09:31:54
Alcoholic beverages,Wine,2014/01/01,36877,2024/08/13 09:31:54
Alcoholic beverages,Wine,2014/02/01,36793,2024/08/13 09:31:54
Alcoholic beverages,Wine,2014/03/01,36877,2024/08/13 09:31:54
Alcoholic beverages,Wine,2014/04/01,37173,2024/08/13 09:31:54
Alcoholic beverages,Wine,2014/05/01,37211,2024/08/13 09:31:54
Alcoholic beverages,Wine,2014/06/01,37897,2024/08/13 09:31:54
Alcoholic beverages,Wine,2014/07/01,37792,2024/08/13 09:31:54
Alcoholic beverages,Wine,2014/08/01,38012,2024/08/13 09:31:54
Alcoholic beverages,Wine,2014/09/01,37993,2024/08/13 09:31:54
Alcoholic beverages,Wine,2014/10/01,38349,2024/08/13 09:31:54
Alcoholic beverages,Wine,2014/11/01,38192,2024/08/13 09:31:54
Alcoholic beverages,Wine,2014/12/01,38547,2024/08/13 09:31:54
Alcoholic beverages,Wine,2015/01/01,38621,2024/08/13 09:31:54
Alcoholic beverages,Wine,2015/02/01,38814,2024/08/13 09:31:54
Alcoholic beverages,Wine,2015/03/01,39266,2024/08/13 09:31:54
Alcoholic beverages,Wine,2015/04/01,39007,2024/08/13 09:31:54
Alcoholic beverages,Wine,2015/05/01,39252,2024/08/13 09:31:54
Alcoholic beverages,Wine,2015/06/01,39429,2024/08/13 09:31:54
Alcoholic beverages,Wine,2015/07/01,39732,2024/08/13 09:31:54
Alcoholic beverages,Wine,2015/08/01,39761,2024/08/13 09:31:54
Alcoholic beverages,Wine,2015/09/01,39827,2024/08/13 09:31:54
Alcoholic beverages,Wine,2015/10/01,39609,2024/08/13 09:31:54
Alcoholic beverages,Wine,2015/11/01,39946,2024/08/13 09:31:54
Alcoholic beverages,Wine,2015/12/01,40352,2024/08/13 09:31:54
Alcoholic beverages,Wine,2016/01/01,40119,2024/08/13 09:31:54
Alcoholic beverages,Wine,2016/02/01,40850,2024/08/13 09:31:54
Alcoholic beverages,Wine,2016/03/01,40526,2024/08/13 09:31:54
Alcoholic beverages,Wine,2016/04/01,40970,2024/08/13 09:31:54
Alcoholic beverages,Wine,2016/05/01,41269,2024/08/13 09:31:54
Alcoholic beverages,Wine,2016/06/01,41650,2024/08/13 09:31:54
Alcoholic beverages,Wine,2016/07/01,41714,2024/08/13 09:31:54
Alcoholic beverages,Wine,2016/08/01,41735,2024/08/13 09:31:54
Alcoholic beverages,Wine,2016/09/01,42113,2024/08/13 09:31:54
Alcoholic beverages,Wine,2016/10/01,42054,2024/08/13 09:31:54
Alcoholic beverages,Wine,2016/11/01,42235,2024/08/13 09:31:54
Alcoholic beverages,Wine,2016/12/01,41591,2024/08/13 09:31:54
Alcoholic beverages,Wine,2017/01/01,42242,2024/08/13 09:31:54
Alcoholic beverages,Wine,2017/02/01,42231,2024/08/13 09:31:54
Alcoholic beverages,Wine,2017/03/01,42447,2024/08/13 09:31:54
Alcoholic beverages,Wine,2017/04/01,42904,2024/08/13 09:31:54
Alcoholic beverages,Wine,2017/05/01,42885,2024/08/13 09:31:54
Alcoholic beverages,Wine,2017/06/01,42976,2024/08/13 09:31:54
Alcoholic beverages,Wine,2017/07/01,42965,2024/08/13 09:31:54
Alcoholic beverages,Wine,2017/08/01,43308,2024/08/13 09:31:54
Alcoholic beverages,Wine,2017/09/01,43504,2024/08/13 09:31:54
Alcoholic beverages,Wine,2017/10/01,43906,2024/08/13 09:31:54
Alcoholic beverages,Wine,2017/11/01,43985,2024/08/13 09:31:54
Alcoholic beverages,Wine,2017/12/01,44105,2024/08/13 09:31:54
Alcoholic beverages,Wine,2018/01/01,44487,2024/08/13 09:31:54
Alcoholic beverages,Wine,2018/02/01,44380,2024/08/13 09:31:54
Alcoholic beverages,Wine,2018/03/01,44698,2024/08/13 09:31:54
Alcoholic beverages,Wine,2018/04/01,44755,2024/08/13 09:31:54
Alcoholic beverages,Wine,2018/05/01,45043,2024/08/13 09:31:54
Alcoholic beverages,Wine,2018/06/01,44799,2024/08/13 09:31:54
Alcoholic beverages,Wine,2018/07/01,45000,2024/08/13 09:31:54
Alcoholic beverages,Wine,2018/08/01,44970,2024/08/13 09:31:54
Alcoholic beverages,Wine,2018/09/01,45086,2024/08/13 09:31:54
Alcoholic beverages,Wine,2018/10/01,45222,2024/08/13 09:31:54
Alcoholic beverages,Wine,2018/11/01,45548,2024/08/13 09:31:54
Alcoholic beverages,Wine,2018/12/01,45011,2024/08/13 09:31:54
Alcoholic beverages,Wine,2019/01/01,45533,2024/08/13 09:31:54
Alcoholic beverages,Wine,2019/02/01,45179,2024/08/13 09:31:54
Alcoholic beverages,Wine,2019/03/01,45648,2024/08/13 09:31:54
Alcoholic beverages,Wine,2019/04/01,45702,2024/08/13 09:31:54
Alcoholic beverages,Wine,2019/05/01,45869,2024/08/13 09:31:54
Alcoholic beverages,Wine,2019/06/01,46212,2024/08/13 09:31:54
Alcoholic beverages,Wine,2019/07/01,46551,2024/08/13 09:31:54
Alcoholic beverages,Wine,2019/08/01,46674,2024/08/13 09:31:54
Alcoholic beverages,Wine,2019/09/01,46336,2024/08/13 09:31:54
Alcoholic beverages,Wine,2019/10/01,46393,2024/08/13 09:31:54
Alcoholic beverages,Wine,2019/11/01,46575,2024/08/13 09:31:54
Alcoholic beverages,Wine,2019/12/01,46466,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2001/05/01,58075,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2001/06/01,58183,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2001/07/01,58562,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2001/08/01,59078,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2001/09/01,59634,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2001/10/01,60016,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2001/11/01,60156,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2001/12/01,60940,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2002/01/01,60814,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2002/02/01,61245,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2002/03/01,61768,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2002/04/01,61632,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2002/05/01,62023,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2002/06/01,62217,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2002/07/01,62629,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2002/08/01,62476,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2002/09/01,62415,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2002/10/01,62882,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2002/11/01,63517,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2002/12/01,63308,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2003/01/01,63991,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2003/02/01,63973,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2003/03/01,63930,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2003/04/01,63759,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2003/05/01,63216,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2003/06/01,63878,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2003/07/01,64230,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2003/08/01,64482,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2003/09/01,64031,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2003/10/01,63868,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2003/11/01,63995,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2003/12/01,64043,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2004/01/01,64646,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2004/02/01,63988,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2004/03/01,64716,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2004/04/01,64525,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2004/05/01,64964,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2004/06/01,64617,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2004/07/01,64755,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2004/08/01,64947,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2004/09/01,65411,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2004/10/01,65335,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2004/11/01,65823,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2004/12/01,66611,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2005/01/01,66549,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2005/02/01,66366,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2005/03/01,66425,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2005/04/01,67561,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2005/05/01,67310,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2005/06/01,67645,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2005/07/01,67631,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2005/08/01,68025,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2005/09/01,68439,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2005/10/01,69013,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2005/11/01,68912,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2005/12/01,69696,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2006/01/01,69059,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2006/02/01,69765,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2006/03/01,69304,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2006/04/01,69832,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2006/05/01,70031,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2006/06/01,70064,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2006/07/01,70332,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2006/08/01,70488,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2006/09/01,70174,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2006/10/01,71140,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2006/11/01,70644,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2006/12/01,71612,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2007/01/01,71920,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2007/02/01,71862,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2007/03/01,72027,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2007/04/01,72272,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2007/05/01,71874,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2007/06/01,71970,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2007/07/01,72687,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2007/08/01,72737,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2007/09/01,73522,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2007/10/01,73910,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2007/11/01,75122,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2007/12/01,75442,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2008/01/01,75962,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2008/02/01,75775,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2008/03/01,76142,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2008/04/01,77096,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2008/05/01,77355,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2008/06/01,77326,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2008/07/01,77500,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2008/08/01,77459,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2008/09/01,76924,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2008/10/01,76940,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2008/11/01,77176,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2008/12/01,76273,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2009/01/01,77204,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2009/02/01,76768,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2009/03/01,76766,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2009/04/01,76417,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2009/05/01,76507,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2009/06/01,76393,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2009/07/01,76083,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2009/08/01,76012,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2009/09/01,76434,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2009/10/01,76344,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2009/11/01,75729,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2009/12/01,75556,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2010/01/01,75445,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2010/02/01,76579,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2010/03/01,75561,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2010/04/01,75250,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2010/05/01,75229,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2010/06/01,74696,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2010/07/01,74890,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2010/08/01,75179,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2010/09/01,75555,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2010/10/01,75626,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2010/11/01,76709,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2010/12/01,76141,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2011/01/01,77757,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2011/02/01,78323,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2011/03/01,78718,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2011/04/01,79855,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2011/05/01,79534,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2011/06/01,80374,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2011/07/01,80693,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2011/08/01,80815,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2011/09/01,80595,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2011/10/01,80659,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2011/11/01,80526,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2011/12/01,79108,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2012/01/01,80766,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2012/02/01,80528,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2012/03/01,80577,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2012/04/01,80736,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2012/05/01,80728,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2012/06/01,80768,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2012/07/01,80962,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2012/08/01,80626,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2012/09/01,80504,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2012/10/01,80840,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2012/11/01,80407,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2012/12/01,79341,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2013/01/01,80653,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2013/02/01,81384,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2013/03/01,81299,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2013/04/01,80592,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2013/05/01,80846,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2013/06/01,80666,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2013/07/01,81110,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2013/08/01,80831,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2013/09/01,81068,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2013/10/01,80372,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2013/11/01,80639,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2013/12/01,81983,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2014/01/01,81307,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2014/02/01,81793,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2014/03/01,81687,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2014/04/01,81960,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2014/05/01,82133,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2014/06/01,82610,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2014/07/01,82757,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2014/08/01,82941,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2014/09/01,83348,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2014/10/01,83791,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2014/11/01,84155,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2014/12/01,85170,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2015/01/01,84281,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2015/02/01,84305,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2015/03/01,84267,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2015/04/01,83830,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2015/05/01,83913,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2015/06/01,84306,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2015/07/01,84582,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2015/08/01,84702,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2015/09/01,85099,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2015/10/01,84294,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2015/11/01,84787,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2015/12/01,85548,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2016/01/01,84531,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2016/02/01,85713,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2016/03/01,85127,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2016/04/01,85844,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2016/05/01,86011,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2016/06/01,86223,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2016/07/01,85792,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2016/08/01,85964,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2016/09/01,85617,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2016/10/01,86375,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2016/11/01,86496,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2016/12/01,86722,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2017/01/01,86540,2024/08/13 09:31:54
Cereals and bakery products,Bakery products,2017/02/01,86265,2024/08/13 09:31:54
